Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	nucleosome organization (GO:0034728)	31/94	3.149286e-40	1.466612e-37	0	0	6.270159e+01	5.703100e+03	H2AX;H2AB2;SPTY2D1;MACROH2A1;H1-10;H3C13;H2BC21;H3C1;BPTF;H2BC9;BRD2;DAXX;SUPT16H;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H1-0;H2BC18;SMARCA4;H2BC12;H2BC13;H1-4;H2BC14;H2BC15;H3-4;NASP;H2BC10;H2BC11;ASF1A
GO_Biological_Process_2021	nucleosome assembly (GO:0006334)	27/58	4.062636e-40	1.466612e-37	0	0	1.083670e+02	9.829058e+03	H2AX;H2AB2;SPTY2D1;MACROH2A1;IPO4;H3C13;H2BC21;H3C1;H2BC9;BRD2;DAXX;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H2BC18;H2BC12;H2BC13;H2BC14;H2BC15;H3-4;NASP;H2BC10;H2BC11;ASF1A;ASF1B
GO_Biological_Process_2021	chromatin assembly (GO:0031497)	27/73	1.028998e-36	2.476454e-34	0	0	7.297457e+01	6.047000e+03	H2AX;H2AB2;SPTY2D1;MACROH2A1;H1-10;H3C13;H2BC21;H3C1;H2BC9;BRD2;DAXX;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H1-0;H2BC18;H2BC12;H2BC13;H1-4;H2BC14;H2BC15;H3-4;H2BC10;H2BC11;ASF1A
GO_Biological_Process_2021	SRP-dependent cotranslational protein targeting to membrane (GO:0006614)	26/90	4.343379e-32	7.839798e-30	0	0	5.014648e+01	3.621282e+03	RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021	cytoplasmic translation (GO:0002181)	26/93	1.149537e-31	1.659931e-29	0	0	4.789384e+01	3.411995e+03	RPL32;RPL31;RPL34;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPL26L1;RPS24;RPS23
GO_Biological_Process_2021	cotranslational protein targeting to membrane (GO:0006613)	26/94	1.576811e-31	1.897429e-29	0	0	4.718713e+01	3.346735e+03	RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021	protein targeting to ER (GO:0045047)	26/103	2.287894e-30	2.359799e-28	0	0	4.165276e+01	2.842798e+03	RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021	protein-DNA complex assembly (GO:0065004)	28/143	2.799461e-29	2.526514e-27	0	0	3.035619e+01	1.995784e+03	H2AX;H2AB2;SPTY2D1;MACROH2A1;UBB;H3C13;H2BC21;UBC;H3C1;H2BC9;BRD2;DAXX;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H2BC18;H2BC12;H2BC13;H2BC14;H2BC15;H3-4;H2BC10;H2BC11;UBA52;ASF1A;MCM2
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)	26/113	3.285841e-29	2.635974e-27	0	0	3.684641e+01	2.416584e+03	RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021	peptide biosynthetic process (GO:0043043)	29/162	4.193108e-29	3.027424e-27	0	0	2.733341e+01	1.786007e+03	MRPS15;RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;MRPL9;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;RPS24;RPS23
GO_Biological_Process_2021	translation (GO:0006412)	31/214	4.125102e-28	2.707567e-26	0	0	2.145464e+01	1.352829e+03	MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;UBA52;RPL26L1;RPS24;RPS23
GO_Biological_Process_2021	nuclear-transcribed mRNA catabolic process (GO:0000956)	26/171	3.050754e-24	1.835537e-22	0	0	2.204284e+01	1.193546e+03	RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021	cellular macromolecule biosynthetic process (GO:0034645)	32/314	4.155230e-24	2.307751e-22	0	0	1.439219e+01	7.748420e+02	MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;ING4;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;BARD1;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;RPS24;RPS23;MCM2
GO_Biological_Process_2021	rRNA metabolic process (GO:0016072)	22/162	1.511267e-19	7.793818e-18	0	0	1.885139e+01	8.169472e+02	RPL32;RPL21;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL35;RPL24;RPL27;RPL26;RPL15;RPS2;RPL29;UBA52;RPL17;RPS24
GO_Biological_Process_2021	gene expression (GO:0010467)	29/356	3.467641e-19	1.669091e-17	0	0	1.100767e+01	4.678883e+02	MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;RPS24;RPS23
GO_Biological_Process_2021	ribosome biogenesis (GO:0042254)	23/192	3.923757e-19	1.770595e-17	0	0	1.640233e+01	6.951647e+02	RPL21;RPL32;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL24;RPL35;RPL27;RPL26;RPL15;RPS2;RPL29;RPL17;UBA52;RPL26L1;RPS24
GO_Biological_Process_2021	rRNA processing (GO:0006364)	22/173	6.491205e-19	2.756853e-17	0	0	1.746834e+01	7.315509e+02	RPL32;RPL21;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL35;RPL24;RPL27;RPL26;RPL15;RPS2;RPL29;UBA52;RPL17;RPS24
GO_Biological_Process_2021	cellular protein metabolic process (GO:0044267)	30/417	2.632811e-18	1.056050e-16	0	0	9.653647e+00	3.907650e+02	MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021	ncRNA processing (GO:0034470)	22/201	1.725492e-17	6.556870e-16	0	0	1.471488e+01	5.679713e+02	RPL21;RPL32;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL24;RPL35;RPL27;RPL26;RPL15;RPS2;RPL29;RPL17;UBA52;RPS24
GO_Biological_Process_2021	regulation of gene expression, epigenetic (GO:0040029)	12/82	1.376424e-11	4.968889e-10	0	0	1.945222e+01	4.864795e+02	KAT2B;DNMT1;H3C13;PHF1;DNMT3A;DNMT3B;H3C1;SMARCA5;EP300;MACROH2A1;MPHOSPH8;ACTB
GO_Biological_Process_2021	chromatin organization (GO:0006325)	14/142	6.284653e-11	2.160724e-09	0	0	1.251835e+01	2.940601e+02	L3MBTL1;KDM4A;DAXX;PBRM1;SETDB1;CBX3;PHF1;ATRX;SMARCA5;SMARCA4;KAT2B;H3C13;H3C1;BPTF
GO_Biological_Process_2021	positive regulation of gene expression, epigenetic (GO:0045815)	10/57	1.122418e-10	3.683573e-09	0	0	2.389628e+01	5.474724e+02	KAT2B;H1-4;ATAD2;SMARCA5;EP300;MACROH2A1;H1-0;ACTB;H1-10;ASF1A
GO_Biological_Process_2021	negative regulation of gene expression, epigenetic (GO:0045814)	8/30	2.363711e-10	7.419997e-09	0	0	4.043309e+01	8.962245e+02	DNMT1;H3C13;PHF1;DNMT3A;DNMT3B;H3C1;MACROH2A1;MPHOSPH8
GO_Biological_Process_2021	DNA replication-independent nucleosome organization (GO:0034724)	6/13	9.699189e-10	2.917839e-08	0	0	9.431905e+01	1.957479e+03	SUPT16H;NASP;ATRX;IPO4;ASF1A;ASF1B
GO_Biological_Process_2021	DNA replication-independent nucleosome assembly (GO:0006336)	8/39	2.313516e-09	6.681435e-08	0	0	2.868141e+01	5.703153e+02	NASP;ATRX;SMARCA5;CENPN;CENPA;IPO4;ASF1A;ASF1B
GO_Biological_Process_2021	chromatin remodeling (GO:0006338)	11/103	3.173963e-09	8.813851e-08	0	0	1.347466e+01	2.636760e+02	KAT2B;KDM4A;DAXX;PBRM1;CBX3;ATRX;SMARCA5;CHD4;ACTB;BPTF;SMARCA4
GO_Biological_Process_2021	regulation of myeloid cell differentiation (GO:0045637)	9/68	1.317008e-08	3.521778e-07	0	0	1.702528e+01	3.089291e+02	L3MBTL1;KAT2B;CREBBP;KMT2A;H3C13;RBBP5;WDR5;H3C1;EP300
GO_Biological_Process_2021	DNA replication-dependent nucleosome assembly (GO:0006335)	5/10	1.599516e-08	3.982244e-07	0	0	1.094420e+02	1.964591e+03	NASP;H3C1;ASF1A;IPO4;ASF1B
GO_Biological_Process_2021	DNA replication-dependent nucleosome organization (GO:0034723)	5/10	1.599516e-08	3.982244e-07	0	0	1.094420e+02	1.964591e+03	NASP;H3C1;ASF1A;IPO4;ASF1B
GO_Biological_Process_2021	regulation of signal transduction by p53 class mediator (GO:1901796)	12/156	2.571067e-08	6.187700e-07	0	0	9.420498e+00	1.646360e+02	RPS15;L3MBTL1;BARD1;PRMT5;DAXX;SUPT16H;BRPF1;EHMT2;EP300;CHD4;KMT5A;SSRP1
GO_Biological_Process_2021	regulation of megakaryocyte differentiation (GO:0045652)	8/54	3.474000e-08	8.091058e-07	0	0	1.931412e+01	3.317272e+02	L3MBTL1;KAT2B;KMT2A;H3C13;RBBP5;WDR5;H3C1;EP300
GO_Biological_Process_2021	ribosomal large subunit biogenesis (GO:0042273)	8/57	5.387649e-08	1.215588e-06	0	0	1.812887e+01	3.034151e+02	RPL7A;RPL10L;RPL24;RPL35A;RPL26;RPL3L;RPL26L1;RPL7
GO_Biological_Process_2021	negative regulation of chromatin organization (GO:1905268)	5/13	7.985879e-08	1.589656e-06	0	0	6.839088e+01	1.117713e+03	H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021	negative regulation of chromatin silencing (GO:0031936)	5/13	7.985879e-08	1.589656e-06	0	0	6.839088e+01	1.117713e+03	H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021	negative regulation of gene silencing (GO:0060969)	5/13	7.985879e-08	1.589656e-06	0	0	6.839088e+01	1.117713e+03	H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021	negative regulation of histone methylation (GO:0031061)	5/13	7.985879e-08	1.589656e-06	0	0	6.839088e+01	1.117713e+03	DNMT1;PHF1;DNMT3B;WDR5;MACROH2A1
GO_Biological_Process_2021	ribonucleoprotein complex biogenesis (GO:0022613)	8/60	8.146438e-08	1.589656e-06	0	0	1.708038e+01	2.788048e+02	RPS15;RPS17;RPS6;RPL35A;RPL26;RPL26L1;RPS24;RPL7
GO_Biological_Process_2021	ATP-dependent chromatin remodeling (GO:0043044)	7/42	1.101043e-07	2.091982e-06	0	0	2.209944e+01	3.540737e+02	PBRM1;NASP;SMARCA5;CHD4;SPTY2D1;ACTB;SMARCA4
GO_Biological_Process_2021	beta-catenin-TCF complex assembly (GO:1904837)	6/29	2.372665e-07	4.392473e-06	0	0	2.868261e+01	4.375269e+02	PYGO1;PYGO2;CREBBP;RBBP5;EP300;SMARCA4
GO_Biological_Process_2021	regulation of chromatin silencing (GO:0031935)	5/16	2.649626e-07	4.782575e-06	0	0	4.973129e+01	7.531146e+02	H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021	protein modification by small protein conjugation (GO:0032446)	17/409	2.959025e-07	5.210771e-06	0	0	4.983909e+00	7.492428e+01	H2BC9;BARD1;H2BC5;UHRF1;H2BC3;H2BC17;H2BC12;H2BC13;H2BC14;H2BC15;UBB;H2BC10;UBC;H2BC11;TRIM24;UBA52;TRIM33
GO_Biological_Process_2021	histone acetylation (GO:0016573)	8/71	3.104886e-07	5.337447e-06	0	0	1.409024e+01	2.111440e+02	ING4;KAT2B;CREBBP;BRPF1;WDR5;EP300;MSL3;SGF29
GO_Biological_Process_2021	histone lysine methylation (GO:0034968)	6/34	6.463263e-07	1.059272e-05	0	0	2.355476e+01	3.357016e+02	KMT2A;SETDB1;RBBP5;EHMT2;DOT1L;WDR5
GO_Biological_Process_2021	chromosome organization (GO:0051276)	9/106	6.481995e-07	1.059272e-05	0	0	1.033566e+01	1.472736e+02	L3MBTL1;UBB;H3C13;PHF1;UBC;DOT1L;H3C1;UBA52;SMARCA4
GO_Biological_Process_2021	regulation of histone H3-K4 methylation (GO:0051569)	5/19	6.895536e-07	1.059272e-05	0	0	3.906867e+01	5.542758e+02	DNMT1;KMT2A;DNMT3B;WDR5;MACROH2A1
GO_Biological_Process_2021	DNA alkylation (GO:0006305)	5/19	6.895536e-07	1.059272e-05	0	0	3.906867e+01	5.542758e+02	DNMT1;EHMT2;ATRX;DNMT3A;DNMT3B
GO_Biological_Process_2021	DNA methylation or demethylation (GO:0044728)	5/19	6.895536e-07	1.059272e-05	0	0	3.906867e+01	5.542758e+02	DNMT1;EHMT2;ATRX;DNMT3A;DNMT3B
GO_Biological_Process_2021	negative regulation of DNA recombination (GO:0045910)	7/57	9.593778e-07	1.443064e-05	0	0	1.545788e+01	2.141995e+02	H1-4;DAXX;H3-4;ATRX;TP53BP1;H1-0;H1-10
GO_Biological_Process_2021	DNA methylation (GO:0006306)	5/23	1.936079e-06	2.852753e-05	0	0	3.038060e+01	3.996521e+02	DNMT1;EHMT2;ATRX;DNMT3A;DNMT3B
GO_Biological_Process_2021	positive regulation of histone methylation (GO:0031062)	5/26	3.700121e-06	5.342975e-05	0	0	2.603657e+01	3.256431e+02	DNMT1;KMT2A;PHF1;DNMT3B;WDR5
GO_Biological_Process_2021	internal peptidyl-lysine acetylation (GO:0018393)	5/28	5.445495e-06	7.709112e-05	0	0	2.377012e+01	2.881110e+02	KAT2B;CREBBP;EP300;MSL3;SGF29
GO_Biological_Process_2021	negative regulation of transcription, DNA-templated (GO:0045892)	24/948	8.225043e-06	1.142016e-04	0	0	3.028700e+00	3.546101e+01	L3MBTL1;KDM4A;CREBBP;DAXX;CBX6;CBX5;CBX3;UHRF1;CBX2;EHMT2;DNMT3A;MACROH2A1;H1-0;SMARCA4;ING4;UBB;UBC;DNMT3B;EP300;KMT5A;MPHOSPH8;UBA52;TRIM33;BPTF
GO_Biological_Process_2021	protein ubiquitination (GO:0016567)	17/525	8.714898e-06	1.187199e-04	0	0	3.822881e+00	4.453839e+01	H2BC9;BARD1;H2BC5;UHRF1;H2BC3;H2BC17;H2BC12;H2BC13;H2BC14;H2BC15;UBB;H2BC10;UBC;H2BC11;TRIM24;UBA52;TRIM33
GO_Biological_Process_2021	positive regulation of histone H3-K4 methylation (GO:0051571)	4/15	9.124354e-06	1.197779e-04	0	0	3.956643e+01	4.591512e+02	DNMT1;KMT2A;DNMT3B;WDR5
GO_Biological_Process_2021	nucleosome positioning (GO:0016584)	4/15	9.124354e-06	1.197779e-04	0	0	3.956643e+01	4.591512e+02	H1-4;SMARCA5;H1-0;H1-10
GO_Biological_Process_2021	histone modification (GO:0016570)	8/114	1.143331e-05	1.474081e-04	0	0	8.356159e+00	9.508456e+01	NSD3;KDM4A;CREBBP;UHRF1;EHMT2;EP300;MSL3;SGF29
GO_Biological_Process_2021	positive regulation of transcription, DNA-templated (GO:0045893)	27/1183	1.407806e-05	1.783221e-04	0	0	2.740778e+00	3.061694e+01	KMT2A;AIRE;UHRF1;DOT1L;MLLT3;ING1;H1-10;PHF8;NSD3;UBB;UBC;EP300;TP53BP1;BPTF;H2AZ1;SUPT16H;CREBBP;BRPF1;ATAD2;ATRX;SMARCA5;H1-0;SMARCA4;H1-4;KAT2B;UBA52;ASF1A
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase II (GO:0000122)	19/684	2.202021e-05	2.741136e-04	0	0	3.276133e+00	3.513178e+01	CREBBP;CBX6;CBX5;UHRF1;CBX2;EHMT2;DNMT3A;ATRX;MACROH2A1;H1-0;SMARCA4;UBB;UBC;DNMT3B;EP300;KMT5A;UBA52;TRIM33;BPTF
GO_Biological_Process_2021	histone H4-K16 acetylation (GO:0043984)	4/19	2.516546e-05	3.079570e-04	0	0	2.900952e+01	3.072120e+02	ING4;KMT2A;WDR5;MSL3
GO_Biological_Process_2021	histone exchange (GO:0043486)	5/38	2.579351e-05	3.103819e-04	0	0	1.655868e+01	1.749489e+02	NASP;SMARCA5;CENPN;SPTY2D1;CENPA
GO_Biological_Process_2021	response to host defenses (GO:0052200)	3/7	2.695044e-05	3.138422e-04	0	0	8.118852e+01	8.542260e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	modulation by symbiont of host defense response (GO:0052031)	3/7	2.695044e-05	3.138422e-04	0	0	8.118852e+01	8.542260e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	ribosomal small subunit biogenesis (GO:0042274)	5/40	3.330826e-05	3.817232e-04	0	0	1.561089e+01	1.609437e+02	RPS15;RPS17;RPS6;MRPS7;RPS24
GO_Biological_Process_2021	innate immune response in mucosa (GO:0002227)	4/21	3.829709e-05	4.320391e-04	0	0	2.559405e+01	2.602950e+02	H2BC12;H2BC10;H2BC21;H2BC11
GO_Biological_Process_2021	histone H3 acetylation (GO:0043966)	5/42	4.241771e-05	4.711628e-04	0	0	1.476557e+01	1.486589e+02	ING4;KAT2B;BRPF1;WDR5;SGF29
GO_Biological_Process_2021	chromosome condensation (GO:0030261)	5/45	5.956301e-05	6.515832e-04	0	0	1.365608e+01	1.328528e+02	H1-4;KMT5A;H1-0;H1-10;PHF8
GO_Biological_Process_2021	histone H4 acetylation (GO:0043967)	5/48	8.161716e-05	8.795162e-04	0	0	1.270140e+01	1.195643e+02	ING4;KMT2A;WDR5;EP300;MSL3
GO_Biological_Process_2021	peptidyl-lysine acetylation (GO:0018394)	3/10	9.051690e-05	9.336172e-04	0	0	4.638642e+01	4.318563e+02	KAT2B;CREBBP;EP300
GO_Biological_Process_2021	modification-dependent macromolecule catabolic process (GO:0043632)	3/10	9.051690e-05	9.336172e-04	0	0	4.638642e+01	4.318563e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	modulation by symbiont of host process (GO:0044003)	3/10	9.051690e-05	9.336172e-04	0	0	4.638642e+01	4.318563e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	histone methylation (GO:0016571)	4/26	9.224830e-05	9.380742e-04	0	0	1.977223e+01	1.837043e+02	NSD3;PRMT5;CREBBP;EHMT2
GO_Biological_Process_2021	ribosome assembly (GO:0042255)	5/50	9.948519e-05	9.976154e-04	0	0	1.213567e+01	1.118363e+02	RPS15;RPL10L;RPL24;MRPS7;RPL3L
GO_Biological_Process_2021	DNA repair (GO:0006281)	11/298	1.137474e-04	1.125009e-03	0	0	4.276695e+00	3.883893e+01	BARD1;H2AX;KDM4A;H3-4;UBB;UBC;DOT1L;SMARCA5;TP53BP1;UBA52;ASF1A
GO_Biological_Process_2021	positive regulation of DNA methylation-dependent heterochromatin assembly (GO:0090309)	3/11	1.236094e-04	1.167561e-03	0	0	4.058607e+01	3.652090e+02	DNMT1;SETDB1;MPHOSPH8
GO_Biological_Process_2021	positive regulation of histone exchange (GO:1900051)	3/11	1.236094e-04	1.167561e-03	0	0	4.058607e+01	3.652090e+02	DAXX;H3-4;ATRX
GO_Biological_Process_2021	regulation of histone exchange (GO:1900049)	3/11	1.236094e-04	1.167561e-03	0	0	4.058607e+01	3.652090e+02	DAXX;H3-4;ATRX
GO_Biological_Process_2021	mucosal immune response (GO:0002385)	4/28	1.245183e-04	1.167561e-03	0	0	1.812271e+01	1.629423e+02	H2BC12;H2BC21;H2BC10;H2BC11
GO_Biological_Process_2021	regulation of histone H3-K9 methylation (GO:0051570)	3/12	1.636855e-04	1.482456e-03	0	0	3.607468e+01	3.144833e+02	DNMT1;ATRX;DNMT3B
GO_Biological_Process_2021	CENP-A containing chromatin organization (GO:0061641)	4/30	1.642610e-04	1.482456e-03	0	0	1.672697e+01	1.457597e+02	NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021	CENP-A containing nucleosome assembly (GO:0034080)	4/30	1.642610e-04	1.482456e-03	0	0	1.672697e+01	1.457597e+02	NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021	protein acetylation (GO:0006473)	4/31	1.872326e-04	1.668913e-03	0	0	1.610663e+01	1.382458e+02	ING4;KAT2B;CREBBP;EP300
GO_Biological_Process_2021	positive regulation of heterochromatin assembly (GO:0031453)	3/13	2.113367e-04	1.847917e-03	0	0	3.246557e+01	2.747256e+02	DNMT1;SETDB1;MPHOSPH8
GO_Biological_Process_2021	chromatin remodeling at centromere (GO:0031055)	4/32	2.124336e-04	1.847917e-03	0	0	1.553061e+01	1.313405e+02	NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021	negative regulation of gene expression (GO:0010629)	11/322	2.231908e-04	1.918378e-03	0	0	3.941810e+00	3.314070e+01	KDM4A;KAT2B;DNMT1;SETDB1;H3C13;PHF1;DNMT3A;DNMT3B;H3C1;MPHOSPH8;MACROH2A1
GO_Biological_Process_2021	regulation of DNA methylation-dependent heterochromatin assembly (GO:0090308)	3/14	2.671361e-04	2.269086e-03	0	0	2.951267e+01	2.428229e+02	DNMT1;SETDB1;MPHOSPH8
GO_Biological_Process_2021	amyloid fibril formation (GO:1990000)	5/63	2.993755e-04	2.513362e-03	0	0	9.409411e+00	7.634619e+01	H3C13;UBB;UBC;H3C1;UBA52
GO_Biological_Process_2021	positive regulation of chromatin organization (GO:1905269)	3/15	3.316395e-04	2.742276e-03	0	0	2.705191e+01	2.167254e+02	DAXX;H3-4;ATRX
GO_Biological_Process_2021	negative regulation of DNA metabolic process (GO:0051053)	4/36	3.380368e-04	2.742276e-03	0	0	1.358654e+01	1.085884e+02	H1-4;KMT2A;H1-0;H1-10
GO_Biological_Process_2021	regulation of androgen receptor signaling pathway (GO:0060765)	4/36	3.380368e-04	2.742276e-03	0	0	1.358654e+01	1.085884e+02	H3C13;H3C1;EP300;SMARCA4
GO_Biological_Process_2021	regulation of transforming growth factor beta receptor signaling pathway (GO:0017015)	6/100	3.449530e-04	2.767290e-03	0	0	6.992908e+00	5.574818e+01	CREBBP;UBB;UBC;EP300;UBA52;TRIM33
GO_Biological_Process_2021	centromere complex assembly (GO:0034508)	4/37	3.762756e-04	2.985395e-03	0	0	1.317416e+01	1.038807e+02	NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021	N-terminal protein amino acid acetylation (GO:0006474)	3/16	4.053851e-04	3.181392e-03	0	0	2.496974e+01	1.950304e+02	KAT2B;CREBBP;EP300
GO_Biological_Process_2021	protein acylation (GO:0043543)	4/39	4.618686e-04	3.585690e-03	0	0	1.242009e+01	9.538918e+01	ING4;KAT2B;CREBBP;EP300
GO_Biological_Process_2021	positive regulation of transcription of Notch receptor target (GO:0007221)	3/17	4.888941e-04	3.755123e-03	0	0	2.318501e+01	1.767478e+02	KAT2B;CREBBP;EP300
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418)	5/75	6.719960e-04	5.062870e-03	0	0	7.791634e+00	5.691990e+01	CREBBP;UBB;UBC;EP300;UBA52
GO_Biological_Process_2021	interleukin-7-mediated signaling pathway (GO:0038111)	3/19	6.872040e-04	5.062870e-03	0	0	2.028484e+01	1.477320e+02	H3C13;H3C1;SMARCA4
GO_Biological_Process_2021	cellular response to interleukin-7 (GO:0098761)	3/19	6.872040e-04	5.062870e-03	0	0	2.028484e+01	1.477320e+02	H3C13;H3C1;SMARCA4
GO_Biological_Process_2021	endoplasmic reticulum mannose trimming (GO:1904380)	3/19	6.872040e-04	5.062870e-03	0	0	2.028484e+01	1.477320e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	antibacterial humoral response (GO:0019731)	4/44	7.352140e-04	5.361864e-03	0	0	1.086484e+01	7.839358e+01	H2BC12;H2BC21;H2BC10;H2BC11
GO_Biological_Process_2021	negative regulation of histone H3-K27 methylation (GO:0061086)	2/5	8.445499e-04	6.037277e-03	0	0	7.177899e+01	5.079588e+02	PHF1;MACROH2A1
GO_Biological_Process_2021	positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255)	2/5	8.445499e-04	6.037277e-03	0	0	7.177899e+01	5.079588e+02	UBB;RPL26
GO_Biological_Process_2021	error-prone translesion synthesis (GO:0042276)	3/21	9.304104e-04	6.585846e-03	0	0	1.802914e+01	1.258413e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	error-free translesion synthesis (GO:0070987)	3/22	1.069981e-03	7.287983e-03	0	0	1.707938e+01	1.168249e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	negative regulation of DNA recombination at telomere (GO:0048239)	3/22	1.069981e-03	7.287983e-03	0	0	1.707938e+01	1.168249e+02	DAXX;H3-4;ATRX
GO_Biological_Process_2021	regulation of DNA recombination at telomere (GO:0072695)	3/22	1.069981e-03	7.287983e-03	0	0	1.707938e+01	1.168249e+02	DAXX;H3-4;ATRX
GO_Biological_Process_2021	nucleotide-excision repair, DNA duplex unwinding (GO:0000717)	3/22	1.069981e-03	7.287983e-03	0	0	1.707938e+01	1.168249e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	DNA metabolic process (GO:0006259)	9/277	1.180149e-03	7.963248e-03	0	0	3.708449e+00	2.500279e+01	BARD1;DNMT1;UBB;UHRF1;UBC;DOT1L;UBA52;ASF1A;MCM2
GO_Biological_Process_2021	nucleotide-excision repair, DNA damage recognition (GO:0000715)	3/23	1.222102e-03	8.169980e-03	0	0	1.622459e+01	1.088213e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	negative regulation of histone H3-K9 methylation (GO:0051573)	2/6	1.259075e-03	8.264107e-03	0	0	5.383152e+01	3.594534e+02	DNMT1;DNMT3B
GO_Biological_Process_2021	maintenance of DNA methylation (GO:0010216)	2/6	1.259075e-03	8.264107e-03	0	0	5.383152e+01	3.594534e+02	DNMT1;UHRF1
